paper_id,work_id,title,year,mechanism,release_package_score_0_to_4,release_package_tier,mentions_huggingface_link,mentions_github_link,has_code_or_scripts_signal,has_model_checkpoint_or_adapter_signal,has_data_or_evaluation_asset_signal,has_recipe_or_pipeline_signal,has_stated_release_or_partial_signal,has_multiple_asset_or_complete_recipe_signal
tcpaper_3e8f34e9d032,work_5f2ce9a06d46,Instruction Tuning on Public Government and Cultural Data for Low-Resource Language: a Case Study in K azakh,2025,domain_specialization,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_b2cbed0e7239,work_fc9ad0bf3dac,Global-Pruner: A Stable and Efficient Pruner for Retraining-Free Pruning of Encoder-Based Language Models,2024,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_b876eadfdfcd,work_68b19204eb09,Watermarking LLM s with Weight Quantization,2023,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_86404eb979a1,work_d6f7b6672cf4,Watermarking LLMs with Weight Quantization,2023,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_199c2c453a5f,work_76d91161cfc5,LUQ: Layerwise Ultra-Low Bit Quantization for Multimodal Large Language Models,2025,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_d42a5a9a16aa,work_21a713172e64,PARADISE : Evaluating Implicit Planning Skills of Language Models with Procedural Warnings and Tips Dataset,2024,evaluation_analysis,4,multiple_assets_or_complete_recipe,1,1,1,1,0,1,1,1
tcpaper_843f68954f7a,work_3573c8a2b91f,Towards Injecting Medical Visual Knowledge into Multimodal LLM s at Scale,2024,training_method,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_aa3dae755f8d,work_672be87fadb5,Analysis of LLM Bias (Chinese Propaganda &amp; Anti-US Sentiment) in DeepSeek-R1 vs. ChatGPT o3-mini-high,2025,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_60dcaeab81c9,work_cccfc5aa8f8b,Mixture of Small and Large Models for C hinese Spelling Check,2025,evaluation_analysis,4,multiple_assets_or_complete_recipe,1,1,1,1,0,1,1,1
tcpaper_f5e3da2cdab1,work_d25235b8fbec,Entropy-guided Vocabulary Augmentation of Multilingual Language Models for Low-resource Tasks,2023,training_method,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_bf05de8106d0,work_8a9a7c72771b,V oice BBQ : Investigating Effect of Content and Acoustics in Social Bias of Spoken Language Model,2025,evaluation_analysis,3,model_checkpoint_or_adapter,1,0,0,1,0,0,1,0
paper_7ad7a0abaff2,work_278c28c18c40,Benchmarking Open-Source Large Language Models on Code-Switched Tagalog-English Retrieval Augmented Generation,2025,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_382f2ffeb58d,work_9f5d5bee75ae,Aya Model: An Instruction Finetuned Open-Access Multilingual Language Model,2024,training_method,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_c32630087ec4,work_de4ea1624040,Unlocking Efficiency in Large Language Model Inference: A Comprehensive Survey of Speculative Decoding,2024,evaluation_analysis,4,multiple_assets_or_complete_recipe,1,1,1,1,0,1,1,1
tcpaper_ae6a17e879be,work_974f8b37a798,C hat GLM -Math: Improving Math Problem-Solving in Large Language Models with a Self-Critique Pipeline,2024,training_method,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_db7aafc26446,work_8c8030c787da,Defending Large Language Models Against Jailbreak Attacks via Layer-specific Editing,2024,deployment_system,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_95d7360dd5c4,work_693f6d68508b,DISCO : Distilling Counterfactuals with Large Language Models,2023,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_a895b587fdeb,work_a8ca84364b89,In-Context Learning Boosts Speech Recognition via Human-like Adaptation to Speakers and Language Varieties,2025,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_6a51dc6795bd,work_8bcb75a95fd8,SLIM-RAFT: A Novel Fine-Tuning Approach to Improve Cross-Linguistic Performance for Mercosur Common Nomenclature,2024,training_method,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_e1aa7e86b3cb,work_e3348955ad8a,Teaching Llama a New Language Through Cross-Lingual Knowledge Transfer,2024,training_method,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_965f645145ad,work_493c5e8b19c0,Teaching Llama a New Language Through Cross-Lingual Knowledge Transfer,2024,training_method,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_4b29b6a9d3f3,work_24ff895ad30a,PLaD: Preference-based Large Language Model Distillation with Pseudo-Preference Pairs,2024,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_ec36c400adc2,work_55639928ffc1,Fine-Tuning and Prompt Optimization: Two Great Steps that Work Better Together,2024,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_929e5ae51074,work_93c008ea0f10,Efficient LLM Jailbreak via Adaptive Dense-to-sparse Constrained Optimization,2024,evaluation_analysis,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_c5b1eea1d452,work_97f21365ae06,C ode A rena: Evaluating and Aligning C ode LLM s on Human Preference,2025,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_943ae41f4776,work_91be4c39d222,Self-supervised Quantized Representation for Seamlessly Integrating Knowledge Graphs with Large Language Models,2025,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_605d781b5c04,work_500ce46f7314,Cross-Lingual Optimization for Language Transfer in Large Language Models,2025,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_3a95e0b6633b,work_f4bb4003c042,Self-supervised Quantized Representation for Seamlessly Integrating Knowledge Graphs with Large Language Models,2025,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_1762d5dc2d2e,work_8e36a20c9ace,Provenance: A Light-weight Fact-checker for Retrieval Augmented LLM Generation Output,2024,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_6fc35f0863fe,work_893953a3ed56,ReAugKD: Retrieval-Augmented Knowledge Distillation For Pre-trained Language Models,2023,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_5bd3f90da35c,work_80f3cddb5dcc,Tuning LayerNorm in Attention: Towards Efficient Multi-Modal LLM Finetuning,2023,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_836c8928eb35,work_83777ffa19ec,Detecting Voice Phishing with Precision: Fine-Tuning Small Language Models,2025,peft_adapter,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_7820b62adce0,work_8703622e3da7,T ong G u: Mastering Classical C hinese Understanding with Knowledge-Grounded Large Language Models,2024,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_b1cdfc20cd8f,work_aff46dd0eaef,TongGu: Mastering Classical Chinese Understanding with Knowledge-Grounded Large Language Models,2024,training_method,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_4717fd24322b,work_eb6cf430d933,Academics Can Contribute to Domain-Specialized Language Models,2024,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_d4f2b4eb6fb0,work_9131f7889168,SVD - LLM V2: Optimizing Singular Value Truncation for Large Language Model Compression,2025,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_7331eb7c3087,work_a831c97b9254,L a MP -Val: Large Language Models Empower Personalized Valuation in Auction,2025,peft_adapter,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_76f851652163,work_3553a1ff0da3,Guiding Large Language Models via Directional Stimulus Prompting,2023,training_method,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_abf8b607b8a8,work_fc08d737e916,GPrune-LLM: Generalization-Aware Structured Pruning for Large Language Models,2026,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_00223fa78eff,work_3d10417a61b4,Pruning Pre-trained Language Models with Principled Importance and Self-regularization,2023,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_c72371bd7784,work_7e2160ba8ebe,In-Context Former: Lightning-fast Compressing Context for Large Language Model,2024,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_0e25c9be2e1a,work_bffb06977c7c,In-Context Former: Lightning-fast Compressing Context for Large Language Model,2024,architecture,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_df6079c7fa44,work_33548f60d308,Fairness-Aware Structured Pruning in Transformers,2024,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_fab6fd4e505b,work_2925d4cce7a6,How Much Do LLM s Hallucinate across Languages? On Realistic Multilingual Estimation of LLM Hallucination,2025,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_baa9733c7aa4,work_68ad9869f8b7,L e XF iles and L egal LAMA : Facilitating E nglish Multinational Legal Language Model Development,2023,training_method,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_30e0013c35ad,work_ce78b0b59e9b,NeuroComparatives: Neuro-Symbolic Distillation of Comparative Knowledge,2024,distillation_compression,3,model_checkpoint_or_adapter,1,0,0,1,0,1,1,0
paper_7a1953b52439,work_181871ed7b04,Generalized Fisher-Weighted SVD: Scalable Kronecker-Factored Fisher Approximation for Compressing Large Language Models,2025,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_ab7cbe05a6e1,work_ed52b695607d,Are Large Language Models Consistent over Value-laden Questions?,2024,evaluation_analysis,3,model_checkpoint_or_adapter,1,0,0,1,0,1,1,0
tcpaper_8042e6f263ea,work_0b10c1a1d0f1,N euro C omparatives: Neuro-Symbolic Distillation of Comparative Knowledge,2024,distillation_compression,3,model_checkpoint_or_adapter,1,0,0,1,0,1,1,0
tcpaper_087aaefca21c,work_71c785ea6c81,V is C oder: Fine-Tuning LLM s for Executable Python Visualization Code Generation,2025,domain_specialization,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_24c9e71e2511,work_2cc658326525,Nine Ways to Break Copyright Law and Why Our LLM Won’t: A Fair Use Aligned Generation Framework,2025,training_method,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_ca68c4655b76,work_5d6977d7e88a,VMLU Benchmarks: A comprehensive benchmark toolkit for V ietnamese LLM s,2025,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_cd166f3441f8,work_5f77c64045ec,MA vi S : A Multimodal Conversational Assistant For Avian Species,2025,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_1b892cbb56df,work_4506f503fd96,Towards LogiGLUE: A Brief Survey and A Benchmark for Analyzing Logical Reasoning Capabilities of Language Models,2023,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_4c3b5c3ed360,work_6b4cf5ea4ad8,Towards LLM -driven Dialogue State Tracking,2023,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_2a9ba4b77389,work_f994d26888b3,LLMD et: A Third Party Large Language Models Generated Text Detection Tool,2023,deployment_system,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
tcpaper_62388698674b,work_6c557f2f4af9,Adaptive Query Rewriting: Aligning Rewriters through Marginal Probability of Conversational Answers,2024,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_6750eb30089e,work_a4a500eea4f1,Adaptive Query Rewriting: Aligning Rewriters through Marginal Probability of Conversational Answers,2024,peft_adapter,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_8a360a16b439,work_69e205fbe9f4,LM - CPPF : Paraphrasing-Guided Data Augmentation for Contrastive Prompt-Based Few-Shot Fine-Tuning,2023,training_method,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_504fe4c5e73b,work_c09a09a999e1,Evaluating Large Language Models on Controlled Generation Tasks,2023,evaluation_analysis,3,model_checkpoint_or_adapter,1,0,0,1,0,0,1,0
paper_9ae4c7fc4549,work_69d835c30bb7,OpenMSD: Towards Multilingual Scientific Documents Similarity Measurement,2023,training_method,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_04d0c719c5f3,work_33084fa3089f,Optimizing Language Augmentation for Multilingual Large Language Models: A Case Study on Korean,2024,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_f5e3ec902130,work_f87749a2a31b,Multi-Sense Embeddings for Language Models and Knowledge Distillation,2025,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
tcpaper_e01b298843c9,work_36491e4b9ba9,BUFFET : Benchmarking Large Language Models for Few-shot Cross-lingual Transfer,2024,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_48b63368daad,work_ff2b06af77c6,"Bhaasha, Bhāṣā, Zaban: A Survey for Low-Resourced Languages in S outh A sia – Current Stage and Challenges",2025,evaluation_analysis,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
tcpaper_d1905a804562,work_3417b60c9c42,"I - SEE : An Instruction-tuned, SOP -Enhanced Quality Evaluator for Product Content",2025,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_90855343e647,work_1df3e9417310,Beyond the Rosetta Stone: Unification Forces in Generalization Dynamics,2025,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_8417b251ae44,work_da3980f10e76,Radio: Rate–Distortion Optimization for Large Language Model Compression,2025,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_7a2c8fc473fa,work_917348dcd8cc,OctoPack: Instruction Tuning Code Large Language Models,2023,peft_adapter,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_f6a54ed7af26,work_4dca07f9c53c,The Sound of Syntax: Finetuning and Comprehensive Evaluation of Language Models for Speech Pathology,2025,peft_adapter,4,multiple_assets_or_complete_recipe,1,1,1,1,0,1,1,1
paper_bda7e0cb9bc3,work_e8c3683c4b40,Instruct-FinGPT: Financial Sentiment Analysis by Instruction Tuning of General-Purpose Large Language Models,2023,peft_adapter,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_6b46d95343fd,work_13ddaa9d2b8a,Feature 3DGS: Supercharging 3D Gaussian Splatting to Enable Distilled Feature Fields,2024,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_6709d5050618,work_a420a6ab5c51,Koala: An Index for Quantifying Overlaps with Pre-training Corpora,2023,evaluation_analysis,2,code_or_scripts_or_recipe,0,1,1,0,0,0,1,0
paper_e730ece44e01,work_d852fd7a1422,RDRec: Rationale Distillation for LLM-based Recommendation,2024,distillation_compression,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_64f7c7ce3998,work_af9ab351fd63,T - FREE : Subword Tokenizer-Free Generative LLM s via Sparse Representations for Memory-Efficient Embeddings,2024,architecture,4,multiple_assets_or_complete_recipe,1,1,1,1,0,1,1,1
paper_9f15ceffc0a8,work_d40993a5cd62,Performance of Recent Large Language Models for a Low-Resourced Language,2024,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_e400d8cc0f3e,work_4cf2a5606012,Towards Tracing Trustworthiness Dynamics: Revisiting Pre-training Period of Large Language Models,2024,evaluation_analysis,4,multiple_assets_or_complete_recipe,1,1,1,1,0,1,1,1
paper_fd03c76e1071,work_a47373bf7c2f,Unpacking Tokenization: Evaluating Text Compression and its Correlation with Model Performance,2024,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
paper_b21593a29a6e,work_1ce2ca2bc1f2,From ‘Showgirls’ to ‘Performers’: Fine-tuning with Gender-inclusive Language for Bias Reduction in LLMs,2024,peft_adapter,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_4c62395005e5,work_6883c1e86a69,Causes and Cures for Interference in Multilingual Translation,2023,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
paper_20330d35e046,work_5bbfcbc488cb,Making Reasoning Matter: Measuring and Improving Faithfulness of Chain-of-Thought Reasoning,2024,peft_adapter,4,multiple_assets_or_complete_recipe,1,1,1,1,0,1,1,1
tcpaper_c7fdd9463dc8,work_3908e6596c9f,Making Reasoning Matter: Measuring and Improving Faithfulness of Chain-of-Thought Reasoning,2024,peft_adapter,4,multiple_assets_or_complete_recipe,1,1,1,1,0,1,1,1
tcpaper_c68899f9e416,work_e551e204a8b3,A es B ias B ench: Evaluating Bias and Alignment in Multimodal Language Models for Personalized Image Aesthetic Assessment,2025,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_2d9c7455be11,work_09d2809a7033,Psychometric Predictive Power of Large Language Models,2024,evaluation_analysis,4,multiple_assets_or_complete_recipe,1,1,1,1,0,1,1,1
tcpaper_4bd7878a3c42,work_24598e0c671a,Accelerating Multiple Intent Detection and Slot Filling via Targeted Knowledge Distillation,2023,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_82c393b879f5,work_51499a83e5be,Both Text and Images Leaked! A Systematic Analysis of Data Contamination in Multimodal LLM,2025,evaluation_analysis,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_2ad0d6f758db,work_fb242231d140,Can LLM s be Literary Companions?: Analysing LLM s on B engali Figures of Speech Identification,2025,evaluation_analysis,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
tcpaper_dda8dc165c44,work_fa24ea565606,Vision-Flan: Scaling Human-Labeled Tasks in Visual Instruction Tuning,2024,training_method,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
paper_7cff1ed6f220,work_e2d2b39cd08f,Say More with Less: Understanding Prompt Learning Behaviors through Gist Compression,2024,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_7b9f028be772,work_7e1447cfe918,Rethinking Pruning Large Language Models: Benefits and Pitfalls of Reconstruction Error Minimization,2024,distillation_compression,0,no_explicit_release_signal,0,0,0,0,0,0,0,0
tcpaper_5d5c0d72d961,work_1c3bd89f5fb7,Rethinking Pruning Large Language Models: Benefits and Pitfalls of Reconstruction Error Minimization,2024,distillation_compression,1,stated_or_incomplete_release_signal,0,0,0,0,0,0,1,0
tcpaper_a826e39c348d,work_bee6a7f0fb22,"One Embedder, Any Task: Instruction-Finetuned Text Embeddings",2023,training_method,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
tcpaper_efb39f958afe,work_5d9b49fd4f56,On the Exploitability of Instruction Tuning,2023,evaluation_analysis,1,stated_or_incomplete_release_signal,0,0,0,0,0,1,1,0
paper_c2cb251547dd,work_f2c4ac684394,Neural machine translation of clinical text: an empirical investigation into multilingual pre-trained language models and transfer-learning,2024,evaluation_analysis,2,code_or_scripts_or_recipe,0,1,1,0,0,1,1,0
